name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Liophis_jaegeri	NA	NA	NA	666089	NA	NA	NA	8581	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Liophis_meridionalis	NA	NA	NA	666090	NA	NA	NA	8581	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Liophis_epinephelus	NA	NA	NA	758879	NA	NA	NA	8581	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Liophis_almadensis	NA	NA	NA	1260300	NA	NA	NA	8581	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Liophis_atraventer	NA	NA	NA	1260301	NA	NA	NA	8581	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Liophis_ceii	NA	NA	NA	1260302	NA	NA	NA	8581	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Heterodon_platirhinos	NA	NA	NA	8597	NA	NA	NA	8596	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Heterodon_simus	NA	NA	NA	111884	NA	NA	NA	8596	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Heterodon_nasicus	NA	NA	NA	121332	NA	NA	NA	8596	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Farancia_abacura	NA	NA	NA	39306	NA	NA	NA	39146	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Farancia_erytrogramma	NA	NA	NA	270923	NA	NA	NA	39146	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_severus	NA	NA	NA	39390	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_werneri	NA	NA	NA	121378	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_neuwiedi	NA	NA	NA	146528	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_merremi	NA	NA	NA	169861	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_rabdocephalus	NA	NA	NA	1159290	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_guentheri	NA	NA	NA	1260388	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_histricus	NA	NA	NA	1260389	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_matogrossensis	NA	NA	NA	1260390	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_nattereri	NA	NA	NA	1260392	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenodon_pulcher	NA	NA	NA	1260393	NA	NA	NA	39151	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_antiguae	NA	NA	NA	121296	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_antillensis	NA	NA	NA	121297	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_cantherigerus	NA	NA	NA	121298	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_elegans	NA	NA	NA	121299	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_anomalus	NA	NA	NA	643563	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_rijgersmaei	NA	NA	NA	643622	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Alsophis_rufiventris	NA	NA	NA	643623	NA	NA	NA	46302	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_formosus	NA	NA	NA	120302	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_guibei	NA	NA	NA	120313	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_melanogenys	NA	NA	NA	121356	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_rhombifer	NA	NA	NA	169858	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_clathratus	NA	NA	NA	666096	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_petola	NA	NA	NA	697011	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Oxyrhopus_trigeminus	NA	NA	NA	1260331	NA	NA	NA	120301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_olfersii	NA	NA	NA	120305	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_baroni	NA	NA	NA	120309	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_patagoniensis	NA	NA	NA	120310	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_aestiva	NA	NA	NA	120314	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_nattereri	NA	NA	NA	120315	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_viridissima	NA	NA	NA	120316	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_mattogrossensis	NA	NA	NA	666100	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_psammophidea	NA	NA	NA	758882	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_chamissonis	NA	NA	NA	1050405	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Philodryas_trilineata	NA	NA	NA	1050406	NA	NA	NA	120304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Tropidodryas_striaticeps	NA	NA	NA	120312	NA	NA	NA	120311	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Tropidodryas_serra	NA	NA	NA	120317	NA	NA	NA	120311	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Darlingtonia_haetiana	NA	NA	NA	121381	NA	NA	NA	121293	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Antillophis_andreae	NA	NA	NA	121302	NA	NA	NA	121301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Antillophis_parvifrons	NA	NA	NA	121303	NA	NA	NA	121301	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_dolichura	NA	NA	NA	121306	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_exiguum	NA	NA	NA	121307	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_funereum	NA	NA	NA	121308	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_landoi	NA	NA	NA	121309	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_procerum	NA	NA	NA	121311	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_supernum	NA	NA	NA	121312	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_taeniatum	NA	NA	NA	121313	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_tanyplectum	NA	NA	NA	121314	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Arrhyton_vittatum	NA	NA	NA	121315	NA	NA	NA	121304	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Clelia_clelia	NA	NA	NA	121322	NA	NA	NA	121321	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Clelia_rustica	NA	NA	NA	180527	NA	NA	NA	121321	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Clelia_bicolor	NA	NA	NA	666076	NA	NA	NA	121321	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Drepanoides_anomalus	NA	NA	NA	121326	NA	NA	NA	121325	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Erythrolamprus_aesculapii	NA	NA	NA	121328	NA	NA	NA	121327	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Erythrolamprus_mimus	NA	NA	NA	758878	NA	NA	NA	121327	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Hydrodynastes_bicinctus	NA	NA	NA	121334	NA	NA	NA	121333	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Hydrodynastes_gigas	NA	NA	NA	666086	NA	NA	NA	121333	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Hydrops_triangularis	NA	NA	NA	121336	NA	NA	NA	121335	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Ialtris_dorsalis	NA	NA	NA	121341	NA	NA	NA	121340	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Pseudoboa_coronata	NA	NA	NA	121359	NA	NA	NA	121358	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Pseudoboa_neuwiedii	NA	NA	NA	121360	NA	NA	NA	121358	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Pseudoboa_nigra	NA	NA	NA	211649	NA	NA	NA	121358	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Pseudoeryx_plicatilis	NA	NA	NA	121362	NA	NA	NA	121361	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Siphlophis_cervinus	NA	NA	NA	121366	NA	NA	NA	121365	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Siphlophis_compressus	NA	NA	NA	121382	NA	NA	NA	121365	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Siphlophis_pulcher	NA	NA	NA	666118	NA	NA	NA	121365	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Siphlophis_longicaudatus	NA	NA	NA	1260373	NA	NA	NA	121365	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Uromacer_catesbyi	NA	NA	NA	121376	NA	NA	NA	121375	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Uromacer_frenatus	NA	NA	NA	121377	NA	NA	NA	121375	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Uromacer_oxyrhynchus	NA	NA	NA	643628	NA	NA	NA	121375	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_assimilis	NA	NA	NA	666068	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_dimidiata	NA	NA	NA	666069	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_flavotorquata	NA	NA	NA	699568	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_albicollaris	NA	NA	NA	1260217	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_cearensis	NA	NA	NA	1260218	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_rondoni	NA	NA	NA	1260219	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Apostolepis_sanctaeritae	NA	NA	NA	1260220	NA	NA	NA	666067	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Boiruna_maculata	NA	NA	NA	666073	NA	NA	NA	666072	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Calamodontophis_paucidens	NA	NA	NA	666075	NA	NA	NA	666074	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Conophis_lineatus	NA	NA	NA	666078	NA	NA	NA	666077	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Conophis_vittatus	NA	NA	NA	699572	NA	NA	NA	666077	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Conopsis_biserialis	NA	NA	NA	699573	NA	NA	NA	666077	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Conopsis_nasus	NA	NA	NA	699574	NA	NA	NA	666077	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Elapomorphus_quinquelineatus	NA	NA	NA	666081	NA	NA	NA	666080	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Gomesophis_brasiliensis	NA	NA	NA	666083	NA	NA	NA	666082	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Lystrophis_dorbignyi	NA	NA	NA	666092	NA	NA	NA	666091	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Lystrophis_semicinctus	NA	NA	NA	699584	NA	NA	NA	666091	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Ninia_atrata	NA	NA	NA	666095	NA	NA	NA	666094	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Ninia_sebae	NA	NA	NA	699588	NA	NA	NA	666094	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phalotris_lemniscatus	NA	NA	NA	666098	NA	NA	NA	666097	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phalotris_nasutus	NA	NA	NA	666099	NA	NA	NA	666097	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phalotris_lativittatus	NA	NA	NA	1260332	NA	NA	NA	666097	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phalotris_mertensi	NA	NA	NA	1260334	NA	NA	NA	666097	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phalotris_bilineatus	NA	NA	NA	1260395	NA	NA	NA	666097	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phimophis_guerini	NA	NA	NA	666105	NA	NA	NA	666104	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Phimophis_iglesiasi	NA	NA	NA	699589	NA	NA	NA	666104	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Pseudablabes_agassizii	NA	NA	NA	666107	NA	NA	NA	666106	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Pseudotomodon_trigonatus	NA	NA	NA	666109	NA	NA	NA	666108	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Psomophis_genimaculatus	NA	NA	NA	666111	NA	NA	NA	666110	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Psomophis_joberti	NA	NA	NA	666112	NA	NA	NA	666110	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Psomophis_obtusus	NA	NA	NA	1260352	NA	NA	NA	666110	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Ptychophis_flavovirgatus	NA	NA	NA	666114	NA	NA	NA	666113	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Sibynomorphus_garmani	NA	NA	NA	666116	NA	NA	NA	666115	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Sibynomorphus_mikanii	NA	NA	NA	666117	NA	NA	NA	666115	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Sibynomorphus_turgidus	NA	NA	NA	1212733	NA	NA	NA	666115	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Sibynomorphus_neuwiedi	NA	NA	NA	1260367	NA	NA	NA	666115	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Sibynomorphus_ventrimaculatus	NA	NA	NA	1260368	NA	NA	NA	666115	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Tachymenis_peruviana	NA	NA	NA	666120	NA	NA	NA	666119	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Tomodon_dorsatus	NA	NA	NA	666125	NA	NA	NA	666124	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Amastridium_veliferum	NA	NA	NA	697013	NA	NA	NA	697012	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Amastridium_sapperi	NA	NA	NA	697014	NA	NA	NA	697012	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Adelphicos_quadrivirgatus	NA	NA	NA	699567	NA	NA	NA	699566	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Geophis_carinosus	NA	NA	NA	699581	NA	NA	NA	699580	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Geophis_godmani	NA	NA	NA	1260303	NA	NA	NA	699580	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Hydromorphus_concolor	NA	NA	NA	699583	NA	NA	NA	699582	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Manolepis_putnami	NA	NA	NA	699587	NA	NA	NA	699586	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenopholis_scalaris	NA	NA	NA	699601	NA	NA	NA	699600	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Xenopholis_undulatus	NA	NA	NA	1260394	NA	NA	NA	699600	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Crisantophis_nevermanni	NA	NA	NA	758875	NA	NA	NA	758874	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Echinanthera_melanostigma	NA	NA	NA	758877	NA	NA	NA	758876	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Echinanthera_undulata	NA	NA	NA	1260299	NA	NA	NA	758876	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nothopsis_rugosus	NA	NA	NA	758881	NA	NA	NA	758880	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Trimetopon_gracile	NA	NA	NA	758885	NA	NA	NA	758884	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Umbrivaga_pygmaea	NA	NA	NA	758887	NA	NA	NA	758886	NA	NA	169859	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Natrix_tessellata	NA	NA	NA	8584	NA	NA	NA	8583	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Natrix_maura	NA	NA	NA	8585	NA	NA	NA	8583	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Natrix_domestica	NA	NA	NA	68890	NA	NA	NA	8583	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Natrix_natrix	NA	NA	NA	100823	NA	NA	NA	8583	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nerodia_sipedon	NA	NA	NA	8592	NA	NA	NA	8591	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nerodia_erythrogaster	NA	NA	NA	34997	NA	NA	NA	8591	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nerodia_fasciata	NA	NA	NA	34998	NA	NA	NA	8591	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nerodia_taxispilota	NA	NA	NA	46262	NA	NA	NA	8591	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nerodia_cyclopion	NA	NA	NA	183607	NA	NA	NA	8591	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
Nerodia_floridana	NA	NA	NA	183608	NA	NA	NA	8591	NA	NA	169862	8578	34989	NA	8570	34971	8509	8504	NA	NA	NA	7776	89593	7711	NA	NA	33208	2759
